Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767443110,20,,Aggregated,4.200000,0.000000,54,76,90,110,170,320,470,530,570,570,570,370,0,54,88.74632334593755,30.110325000350713,571.8696300009469,10047.843243243244
1767443111,20,,Aggregated,4.400000,0.000000,54,75,89,110,150,320,470,530,570,570,570,374,0,54,88.35161383154278,30.110325000350713,571.8696300009469,10035.459893048128
1767443112,20,,Aggregated,4.400000,0.000000,54,74,89,100,150,320,470,530,570,570,570,377,0,54,87.97883630768773,30.110325000350713,571.8696300009469,10027.984084880636
1767443113,20,,Aggregated,4.300000,0.000000,54,74,89,100,150,320,470,530,570,570,570,380,0,54,87.80062268946686,30.110325000350713,571.8696300009469,10020.484210526316
1767443114,20,,Aggregated,4.200000,0.000000,53,74,89,100,150,310,470,530,570,570,570,383,0,53,87.39104162140686,30.110325000350713,571.8696300009469,10003.107049608356
1767443115,20,,Aggregated,4.000000,0.000000,54,74,89,100,150,310,470,530,570,570,570,386,0,53,87.20878059326527,30.110325000350713,571.8696300009469,9996.305699481865
1767443116,20,,Aggregated,4.000000,0.000000,54,74,88,100,150,310,470,530,570,570,570,393,0,54,86.69553413994862,30.110325000350713,571.8696300009469,9983.30534351145
1767443117,20,,Aggregated,3.800000,0.000000,53,74,88,100,150,310,470,530,570,570,570,397,0,53,86.37742109823292,30.110325000350713,571.8696300009469,9993.874055415617
1767443118,20,,Aggregated,3.900000,0.000000,53,74,88,100,140,300,460,520,570,570,570,401,0,53,86.10492083790176,30.110325000350713,571.8696300009469,9989.59102244389
1767443119,20,,Aggregated,3.500000,0.000000,54,74,88,100,140,300,460,520,570,570,570,405,0,54,86.00800753580346,30.110325000350713,571.8696300009469,9993.412345679013
1767443120,20,,Aggregated,3.700000,0.000000,54,74,88,100,150,300,460,520,570,570,570,410,0,53,86.04407781951035,29.074688000036986,571.8696300009469,9992.841463414634
1767443121,20,,Aggregated,3.700000,0.000000,54,74,88,98,150,300,460,520,570,570,570,416,0,53,86.05615903845685,29.074688000036986,571.8696300009469,9990.867788461539
1767443122,20,,Aggregated,4.000000,0.000000,54,74,88,98,140,290,460,520,570,570,570,422,0,53,85.69316070378336,29.074688000036986,571.8696300009469,10022.099526066351
1767443123,20,,Aggregated,4.200000,0.000000,54,74,87,98,140,290,460,520,570,570,570,429,0,54,85.33896778553881,29.074688000036986,571.8696300009469,10048.354312354313
1767443124,20,,Aggregated,4.500000,0.000000,54,74,88,98,140,290,460,520,570,570,570,432,0,54,85.68934843517413,29.074688000036986,571.8696300009469,10064.833333333334
1767443125,20,,Aggregated,4.500000,0.000000,54,74,88,98,140,290,460,520,570,570,570,432,0,54,85.68934843517413,29.074688000036986,571.8696300009469,10064.833333333334
1767443126,20,,Aggregated,4.800000,0.000000,54,74,87,98,140,290,460,520,570,570,570,439,0,54,85.24512238267839,29.074688000036986,571.8696300009469,10060.350797266516
1767443127,20,,Aggregated,4.900000,0.000000,54,73,86,95,140,280,460,520,570,570,570,446,0,53,84.60699264796939,29.074688000036986,571.8696300009469,10059.72197309417
1767443128,20,,Aggregated,4.400000,0.000000,54,73,86,95,140,280,460,520,570,570,570,449,0,54,84.54540137415354,29.074688000036986,571.8696300009469,10075.334075723831
1767443129,20,,Aggregated,4.500000,0.000000,54,73,86,95,140,280,450,520,570,570,570,454,0,54,84.2641010330254,29.074688000036986,571.8696300009469,10086.050660792951
1767443130,20,,Aggregated,4.800000,0.000000,54,73,86,93,140,280,450,520,570,570,570,457,0,54,83.98615799560741,29.074688000036986,571.8696300009469,10089.533916849015
1767443131,20,,Aggregated,4.900000,0.000000,53,73,85,93,140,270,450,520,570,570,570,466,0,53,83.25133242058952,29.074688000036986,571.8696300009469,10072.070815450645
1767443132,20,,Aggregated,4.900000,0.000000,53,73,85,93,140,270,450,520,570,570,570,469,0,53,83.33578757567577,29.074688000036986,571.8696300009469,10089.918976545841
1767443133,20,,Aggregated,4.600000,0.000000,53,73,85,93,140,270,450,520,570,570,570,473,0,53,83.09622492175842,29.074688000036986,571.8696300009469,10098.298097251585
1767443134,20,,Aggregated,4.600000,0.000000,53,73,85,93,140,270,450,520,570,570,570,478,0,53,82.72526040165613,29.074688000036986,571.8696300009469,10113.259414225942
1767443135,20,,Aggregated,4.500000,0.000000,53,73,85,93,140,270,450,520,570,570,570,479,0,53,82.7252048538468,29.074688000036986,571.8696300009469,10109.363256784969
1767443136,20,,Aggregated,4.500000,0.000000,53,73,85,92,140,270,450,520,570,570,570,486,0,52,82.30709804730796,29.074688000036986,571.8696300009469,10142.415637860082
1767443137,20,,Aggregated,4.600000,0.000000,52,73,85,92,140,270,450,520,570,570,570,489,0,52,82.06328697135869,29.074688000036986,571.8696300009469,10130.466257668711
1767443138,20,,Aggregated,4.600000,0.000000,52,73,85,92,140,270,450,520,570,570,570,490,0,52,81.97375328570105,29.074688000036986,571.8696300009469,10126.491836734695
1767443139,20,,Aggregated,4.700000,0.000000,52,73,85,92,140,270,450,520,570,570,570,495,0,52,81.75721272321728,29.074688000036986,571.8696300009469,10129.50909090909
1767443140,20,,Aggregated,4.300000,0.000000,52,73,84,91,140,270,440,520,570,570,570,505,0,52,81.35736123562904,29.074688000036986,571.8696300009469,10155.663366336634
1767443141,20,,Aggregated,4.200000,0.000000,52,73,84,91,140,270,440,520,570,570,570,510,0,52,81.18751170390455,29.074688000036986,571.8696300009469,10186.04705882353
1767443142,20,,Aggregated,4.000000,0.000000,52,73,84,91,130,270,440,520,570,570,570,511,0,52,81.11715861642016,29.074688000036986,571.8696300009469,10182.011741682974
1767443143,20,,Aggregated,4.700000,0.000000,52,73,84,91,130,270,440,520,570,570,570,512,0,52,81.0497537070134,29.074688000036986,571.8696300009469,10178.23828125
1767443144,20,,Aggregated,4.400000,0.000000,52,73,84,90,130,270,440,520,570,570,570,517,0,52,80.66903246033186,29.074688000036986,571.8696300009469,10178.516441005802
1767443145,20,,Aggregated,4.200000,0.000000,52,72,83,90,130,270,440,520,570,570,570,524,0,52,80.26275874425741,29.074688000036986,571.8696300009469,10213.94465648855
1767443146,20,,Aggregated,3.900000,0.000000,52,72,83,90,130,270,440,520,570,570,570,527,0,52,80.11486271724982,29.074688000036986,571.8696300009469,10202.360531309298
1767443147,20,,Aggregated,3.900000,0.000000,52,72,83,90,130,270,440,520,570,570,570,531,0,52,79.86735783990929,29.074688000036986,571.8696300009469,10204.079096045198
1767443148,20,,Aggregated,4.500000,0.000000,52,72,83,90,130,270,440,520,570,570,570,534,0,52,79.87767423406348,29.074688000036986,571.8696300009469,10192.94756554307
1767443149,20,,Aggregated,4.100000,0.000000,52,72,83,90,130,270,440,520,570,570,570,537,0,52,79.69979016012869,29.074688000036986,571.8696300009469,10186.998137802608
1767443150,20,,Aggregated,4.200000,0.000000,51,72,83,90,130,270,440,520,570,570,570,543,0,51,79.26014399813128,29.074688000036986,571.8696300009469,10168.243093922652
1767443151,20,,Aggregated,4.300000,0.000000,51,71,83,90,130,270,440,520,570,570,570,546,0,50,79.07270637176788,29.074688000036986,571.8696300009469,10172.913919413919
